repo,url,how,evidence_url
quantaosun/webdock,https://github.com/quantaosun/webdock,import openff.toolkit (Jupyter notebook),https://github.com/quantaosun/webdock/blob/4e4e82f3999430bb4797896e34d5340971390ce2/Free_Cloud_Docking_2D_3D.ipynb
qubekit/QUBEKit,https://github.com/qubekit/QUBEKit,import openff.toolkit (Python),https://github.com/qubekit/QUBEKit/blob/bdccc28d1ad8c0fb4eeb01467bfe8365396c411c/setup.py
qusers/Q,https://github.com/qusers/Q,import openff.toolkit (Python),https://github.com/qusers/Q/blob/12efaa9d27efaf08646e97134bd2357965e54b96/src/QligFEP/restraints/restraint_setter.py
rayhanmp/PIGNet2-Thesis,https://github.com/rayhanmp/PIGNet2-Thesis,import openff.toolkit (Jupyter notebook),https://github.com/rayhanmp/PIGNet2-Thesis/blob/86712113d4e9df91be16ed010801212e8a3e0555/src/data/data.ipynb
resting-dove/funm,https://github.com/resting-dove/funm,import openff.toolkit (Python),https://github.com/resting-dove/funm/blob/df326261093197372c3f79a20da462c33ff0fc3f/semi_md/test_K_with_scipy.py
rhjvanworkum/virtual_reactions,https://github.com/rhjvanworkum/virtual_reactions,import openff.toolkit (Python),https://github.com/rhjvanworkum/virtual_reactions/blob/adef347b6e5b5d7e31d3c565716e02bb5a583c0c/src/reactions/eas/eas_methods.py
rinikerlab/DASH-tree,https://github.com/rinikerlab/DASH-tree,from openff.toolkit import ... (Python),https://github.com/rinikerlab/DASH-tree/blob/9700ca4ddf2c77c2a842721bfb3def2eed25a054/serenityff/charge/utils/serenityff_charge_handler.py
rinikerlab/GNNImplicitSolvent,https://github.com/rinikerlab/GNNImplicitSolvent,import openff.toolkit (Python),https://github.com/rinikerlab/GNNImplicitSolvent/blob/5f849bab475570aeaf129ec2e5672f4afbef6bbe/Simulation/Simulator.py
rinikerlab/MD_and_NMR_Relaxometry,https://github.com/rinikerlab/MD_and_NMR_Relaxometry,openff-toolkit in environment.yml,https://github.com/rinikerlab/MD_and_NMR_Relaxometry/blob/9193df9d02e09ebfe8e6b6f50b82a6b43be528e3/environment.yml
rinikerlab/PyGromosTools,https://github.com/rinikerlab/PyGromosTools,import openff.toolkit (Python),https://github.com/rinikerlab/PyGromosTools/blob/306b5c68b4a68872e0b5336a022938413fa28d3f/pygromos/files/forcefield/openff/openff.py
rinikerlab/QM-GNNIS,https://github.com/rinikerlab/QM-GNNIS,openff-toolkit in environment.yml,https://github.com/rinikerlab/QM-GNNIS/blob/7b13d8da70c441bf68b96b6d836d700c3ac8afcc/environment.yml
rinikerlab/TorsionMotifTorsionAngleDistributions,https://github.com/rinikerlab/TorsionMotifTorsionAngleDistributions,from openff.toolkit import ... (Python),https://github.com/rinikerlab/TorsionMotifTorsionAngleDistributions/blob/f1c1e80fd0cac3627dcb039475b37849a39bd30f/Data/CrystalMinimizations/crystalMinGeneral.py
rinikerlab/amp_bms,https://github.com/rinikerlab/amp_bms,import openff.toolkit (Python),https://github.com/rinikerlab/amp_bms/blob/d4fa2b5374a4fcd4e39eafcdf2aa3fb391950509/source/examples/examples_enzymes/chorismate-mutase/smd.py
rinikerlab/customETKDG,https://github.com/rinikerlab/customETKDG,openff-toolkit in environment.yml,https://github.com/rinikerlab/customETKDG/blob/fdd331e67593f3e1ddeeb4c03b00a98a46602f2e/environment.yml
rinikerlab/macrocycle-ff-validation,https://github.com/rinikerlab/macrocycle-ff-validation,import openff.toolkit (Python),https://github.com/rinikerlab/macrocycle-ff-validation/blob/26684ba95cd6a5e2188ce06c126ed38966d4c232/code/md_templates/parameterize/openff/parameterize-amber.py
rinikerlab/mdfptools,https://github.com/rinikerlab/mdfptools,from openff.toolkit import ... (Python),https://github.com/rinikerlab/mdfptools/blob/1f6a5808f1dddbfcd536f70e2706fe72f5e681d1/mdfptools/Parameteriser.py
rinikerlab/reeds_applications,https://github.com/rinikerlab/reeds_applications,openff-toolkit in environment.yml,https://github.com/rinikerlab/reeds_applications/blob/ea4180becd6a66b0a76bc3d75c4776bdada564c8/projects/kinase_inhibitors/analysis_scripts/notebooks/environment.yml
rotskoff-group/sc_committor_rates,https://github.com/rotskoff-group/sc_committor_rates,openff-toolkit in environment.yml,https://github.com/rotskoff-group/sc_committor_rates/blob/2efd38a4040c7590576d068493b6bf353ae1086b/environment.yml
rudraprsd/custom_pymatgen,https://github.com/rudraprsd/custom_pymatgen,import openff.toolkit (Python),https://github.com/rudraprsd/custom_pymatgen/blob/4925d69d02440f54f7aa4fa9c1388875cccb640d/io/openff.py
samuelmurail/Pep-Edit_ST,https://github.com/samuelmurail/Pep-Edit_ST,import openff.toolkit (Python),https://github.com/samuelmurail/Pep-Edit_ST/blob/5d63af4370d7fa639d880bb7c50c79d2c890c2b2/bin/launch_ST_SMILES_PDB.py
schallerdavid/mdscripts,https://github.com/schallerdavid/mdscripts,import openff.toolkit (Python),https://github.com/schallerdavid/mdscripts/blob/03202824255df7b511d7c126fc8c318eef483843/scripts/openmm_md.py
scipion-chem/scipion-chem-openmm,https://github.com/scipion-chem/scipion-chem-openmm,import openff.toolkit (Python),https://github.com/scipion-chem/scipion-chem-openmm/blob/047a26d4c0a77fd2222ea8ac123606cb0e142166/openmm/scripts/openmmPrepareSystem.py
seekrcentral/seekrflow,https://github.com/seekrcentral/seekrflow,import openff.toolkit (Python),https://github.com/seekrcentral/seekrflow/blob/b9e0f155c7a4177cdef8453581b69b7d1d351b28/seekrflow/modules/base.py
shehan807/MMomentA,https://github.com/shehan807/MMomentA,import openff.toolkit (Python),https://github.com/shehan807/MMomentA/blob/34add2efc70a62f22fd4aec4af868e3b237c6e6c/scripts/smiles_to_molecules.py
shehan807/mpfit-python,https://github.com/shehan807/mpfit-python,import openff.toolkit (Python),https://github.com/shehan807/mpfit-python/blob/f333c705fae03e69ad17e721457a409863987167/python/constrained_branch/_legacy_constrained_jax.py
shehan807/pympfit,https://github.com/shehan807/pympfit,import openff.toolkit (Python),https://github.com/shehan807/pympfit/blob/c4136d21e46b26c7400dc123916ec92a87f34cbf/pympfit/gdma/psi4.py
shirtsgroup/LLC_CG_build,https://github.com/shirtsgroup/LLC_CG_build,import openff.toolkit (Jupyter notebook),https://github.com/shirtsgroup/LLC_CG_build/blob/26ef4f20f9b8434367c939b2f15828cfd1be248f/top/topologies/AA/create_monomer.ipynb
shirtsgroup/openff_examples,https://github.com/shirtsgroup/openff_examples,import openff.toolkit (Jupyter notebook),https://github.com/shirtsgroup/openff_examples/blob/8a14eec3380c3b11dd2e447bd88d654b9529f5f2/openff-POPC-am1bcc-nagl.ipynb
shirtsgroup/terphenyl_simulations,https://github.com/shirtsgroup/terphenyl_simulations,import openff.toolkit (Python),https://github.com/shirtsgroup/terphenyl_simulations/blob/82413f0a2a4aaefcaf5c8f0921c8850460260640/terphenyl_simulations/scripts.py
stef41/sentience2vec,https://github.com/stef41/sentience2vec,import openff.toolkit (Python),https://github.com/stef41/sentience2vec/blob/9221313f4c77c226dc45dfe38b9106cb4da4ece1/src/molecular_dynamics/md_setup.py
suleymanselim/AutoEnthalpy,https://github.com/suleymanselim/AutoEnthalpy,import openff.toolkit (Python),https://github.com/suleymanselim/AutoEnthalpy/blob/16858712df6be0d30f825c2edda1c92928ecf3fe/step1_prepare.py
swillow/pdb2amber,https://github.com/swillow/pdb2amber,import openff.toolkit (Python),https://github.com/swillow/pdb2amber/blob/6fdfcf5e1919636dbfafe0437a1a8512db61a9e0/sdf2omm/sdf2omm.py
talagayev/OpenFE_Setup,https://github.com/talagayev/OpenFE_Setup,import openff.toolkit (Python),https://github.com/talagayev/OpenFE_Setup/blob/799db3ebce6faefe67674d8523aa54124bfee754/openfe_setup/openfe_setup/openfesetup.py
tdudgeon/simple-simulate-complex,https://github.com/tdudgeon/simple-simulate-complex,import openff.toolkit (Python),https://github.com/tdudgeon/simple-simulate-complex/blob/7d9dd1f6db4895eb37610aa23cf4427b956234d4/simulateComplex.py
thomasjamespope/bespokefit_smee,https://github.com/thomasjamespope/bespokefit_smee,import openff.toolkit (Python),https://github.com/thomasjamespope/bespokefit_smee/blob/5b2774b5047aae8eb9dec48f3c8ec2f5669ffda8/bespokefit_smee/parameterizer.py
timbernat/WaSP_simulations,https://github.com/timbernat/WaSP_simulations,import openff.toolkit (Python),https://github.com/timbernat/WaSP_simulations/blob/3633bb480b6975e81b2df7cc55dd24717a8a0ae0/components/rct_protocol.py
timbernat/polymerist,https://github.com/timbernat/polymerist,import openff.toolkit (Python),https://github.com/timbernat/polymerist/blob/6c235466538d8f1a1d4c28b5d5281453c1414b33/polymerist/mdtools/openfftools/topology.py
timbernat/polymerist_examples,https://github.com/timbernat/polymerist_examples,import openff.toolkit (Python),https://github.com/timbernat/polymerist_examples/blob/57dc92ca441d4e6498f3508d30b2766196f6676f/cleaned_structures/rebuild_param_SDFs.py
tiny-org/soap-sim,https://github.com/tiny-org/soap-sim,import openff.toolkit (Python),https://github.com/tiny-org/soap-sim/blob/28ed2ede7b31e3635c6a18dc40f2acc1255e6df6/rewrite/src/soap_sim/molecules.py
ubccr/ccr-examples,https://github.com/ubccr/ccr-examples,openff-toolkit in environment.yml,https://github.com/ubccr/ccr-examples/blob/17b2d656ac1c4914e8ba45dfda75e1a999c913fb/containers/2_ApplicationSpecific/Open_Force_Field_toolkit/environment.yml
uibcdf/Academia,https://github.com/uibcdf/Academia,import openff.toolkit (Jupyter notebook),https://github.com/uibcdf/Academia/blob/65cb26f6901829930a2e2523f8851a9f20a85a05/academia/Modelado_y_simulacion_molecular/Campos_de_fuerza/Example.ipynb
uibcdf/OpenPharmacophore-Tools,https://github.com/uibcdf/OpenPharmacophore-Tools,import openff.toolkit (Jupyter notebook),https://github.com/uibcdf/OpenPharmacophore-Tools/blob/8eab49d39da2e4cd263cecb67d53d929787bcd45/simulations/ERalpha/4_complex_preparation/complex_preparation-DPG.ipynb
uibcdf/molsysmt,https://github.com/uibcdf/molsysmt,import openff.toolkit (Python),https://github.com/uibcdf/molsysmt/blob/2f485518407c94ac41de7a6195c82b1cfedf2443/tests/form/openff_Topology/test_openff_Topology_get_topological_attributes.py
ur-whitelab/MDCrow,https://github.com/ur-whitelab/MDCrow,import openff.toolkit (Python),https://github.com/ur-whitelab/MDCrow/blob/b3b0b57a804d97c0d01c810a381313a2bc2114d6/mdcrow/tools/base_tools/simulation_tools/setup_and_run.py
volkamerlab/teachopencadd,https://github.com/volkamerlab/teachopencadd,import openff.toolkit (Jupyter notebook),https://github.com/volkamerlab/teachopencadd/blob/ff79da2a56a7acf0429c24f3875179fc6cd9e72e/teachopencadd/talktorials/T019_md_simulation/talktorial.ipynb
webbtheosim/GAMERS,https://github.com/webbtheosim/GAMERS,import openff.toolkit (Python),https://github.com/webbtheosim/GAMERS/blob/76475f33defe284927d0bfe9d26c27c0360469b6/stage_I/step_3.py
webbtheosim/md-simulation-files,https://github.com/webbtheosim/md-simulation-files,import openff.toolkit (Python),https://github.com/webbtheosim/md-simulation-files/blob/a85b7cbccda2d0a1ef46079c1d439d28abd20871/2026-pblcs-mon-dim/simulation_preparation/parameterization_initialization/parameterize.py
westpa/westpa2_tutorials,https://github.com/westpa/westpa2_tutorials,import openff.toolkit (Python),https://github.com/westpa/westpa2_tutorials/blob/18c3ecfc6211f1b21fa2ef2586943e741198e3ac/tutorial7.6-membrane/common_files/create_system.py
wiederm/endstate_correction,https://github.com/wiederm/endstate_correction,import openff.toolkit (Python),https://github.com/wiederm/endstate_correction/blob/63b92ab2b25bd4272fa11c956663f7f70f81a11c/scripts/generate_endstate_samples.py
wiederm/notebooks,https://github.com/wiederm/notebooks,import openff.toolkit (Jupyter notebook),https://github.com/wiederm/notebooks/blob/c328890c9063deb2460a8d424037e1a3ebe7282b/neq.ipynb
wolberlab/OpenMMDL,https://github.com/wolberlab/OpenMMDL,import openff.toolkit (Python),https://github.com/wolberlab/OpenMMDL/blob/7beaf3c59c6edbd47821a540518fdd8d5e5d01be/openmmdl/openmmdl_simulation/scripts/protein_ligand_prep.py
woshuizhaole/MicrostateLedger2,https://github.com/woshuizhaole/MicrostateLedger2,from openff.toolkit import ... (Python),https://github.com/woshuizhaole/MicrostateLedger2/blob/b2272e3bbb3556c4a0fad035140753e61dd0fb13/scripts/openff_interchange.py
wutobias/BayesTyper,https://github.com/wutobias/BayesTyper,import openff.toolkit (Python),https://github.com/wutobias/BayesTyper/blob/8ce054bbbbf1b9a024d05ecaa15fa7ee3c3f42f7/BayesTyper/tools.py
wutobias/xtalmd-scripts,https://github.com/wutobias/xtalmd-scripts,import openff.toolkit (Jupyter notebook),https://github.com/wutobias/xtalmd-scripts/blob/c837a7d87589d4bbdf9427b7ca1802ed1c8abe8d/Notebooks/Building-ff-and-structure-from-lammps-input.ipynb
wwilla7/alphas-quicksteps,https://github.com/wwilla7/alphas-quicksteps,import openff.toolkit (Python),https://github.com/wwilla7/alphas-quicksteps/blob/8428525d1228b62a4baa2e85d062d0918230e7f7/fit.py
wwilla7/dpolfit,https://github.com/wwilla7/dpolfit,import openff.toolkit (Python),https://github.com/wwilla7/dpolfit/blob/140f8992bba09dd1ab80b1026a947b67596a7808/dpolfit/optimization/utils.py
wwilla7/factorpol,https://github.com/wwilla7/factorpol,import openff.toolkit (Python),https://github.com/wwilla7/factorpol/blob/ad9cbe1b8d0185fd9302bf24b2d2e2d4b2f00ca0/factorpol/bcc_training.py
wwilla7/factorpol-benchmarks-scripts,https://github.com/wwilla7/factorpol-benchmarks-scripts,import openff.toolkit (Python),https://github.com/wwilla7/factorpol-benchmarks-scripts/blob/7607438241eb03a608988aca0cfdc0dacbac23a6/scripts/system.py
xuwenwu/molssi,https://github.com/xuwenwu/molssi,import openff.toolkit (Jupyter notebook),https://github.com/xuwenwu/molssi/blob/19a9b118a3fc1e8f2e34125c4ba4c1e0361a656f/teachopencadd/talktorials/019_md_simulation/talktorial.ipynb
xxdnb123/generative_model_25fall,https://github.com/xxdnb123/generative_model_25fall,import openff.toolkit (Python),https://github.com/xxdnb123/generative_model_25fall/blob/00bba5dc3f6e9e20170c29c9e59e2c57d7ba37f2/xxd_tools/chem_eval.py
yaledeus/PVB,https://github.com/yaledeus/PVB,import openff.toolkit (Python),https://github.com/yaledeus/PVB/blob/c08e5e3cd49d45c6d748387e78224843bd356f50/simulation/md_utils.py
yashpatel5400/clean_idp_rl,https://github.com/yashpatel5400/clean_idp_rl,import openff.toolkit (Python),https://github.com/yashpatel5400/clean_idp_rl/blob/27fe2404dd03c503a5263c8ea2975d175474a214/main/utils/chem_utils.py
yasuyuki-kourogi/hsa-binding-pose-ml,https://github.com/yasuyuki-kourogi/hsa-binding-pose-ml,openff-toolkit in environment.yml,https://github.com/yasuyuki-kourogi/hsa-binding-pose-ml/blob/52049dfbd86ba1dba6dd0bcf2119c9cfd995b061/environment.yml
youjibiying/UnbindingFlow,https://github.com/youjibiying/UnbindingFlow,from openff.toolkit import ... (Python),https://github.com/youjibiying/UnbindingFlow/blob/f631a299bb630c22ed360d3c42b799185938fc8d/utils/relax.py
yousafmaha7/ACPPred-ESM2,https://github.com/yousafmaha7/ACPPred-ESM2,import openff.toolkit (Jupyter notebook),https://github.com/yousafmaha7/ACPPred-ESM2/blob/d118af460100f429d2da2b238351df6f09b59eb7/Protein_ligand.ipynb
yteshirogi/openmm_md,https://github.com/yteshirogi/openmm_md,import openff.toolkit (Python),https://github.com/yteshirogi/openmm_md/blob/3a3190f6e41599b99df94d6231791cf43aab2310/rd2omm.py
yuanqing-wang/compchem-class,https://github.com/yuanqing-wang/compchem-class,import openff.toolkit (Jupyter notebook),https://github.com/yuanqing-wang/compchem-class/blob/9c4a1dcd1632d32d5c12878671abfa76a805342e/ml.ipynb
yuanqing-wang/mudslide,https://github.com/yuanqing-wang/mudslide,import openff.toolkit (Jupyter notebook),https://github.com/yuanqing-wang/mudslide/blob/d62cea065472494aa098b3dee59b4e8b90b7dbe6/notebooks/speed.ipynb
yuxuanzhuang/batter,https://github.com/yuxuanzhuang/batter,import openff.toolkit (Python),https://github.com/yuxuanzhuang/batter/blob/9ff0db9140eb17402e5d7b4b8e2680e521046bac/batter/param/ligand.py
yxnyu/SakePP,https://github.com/yxnyu/SakePP,openff-toolkit in requirements.txt,https://github.com/yxnyu/SakePP/blob/9e5b0276ea89a5d4e8873d0c64ff4c654a18ceff/requirements.txt
zhang-ivy/perses_protein_mutations,https://github.com/zhang-ivy/perses_protein_mutations,import openff.toolkit (Jupyter notebook),https://github.com/zhang-ivy/perses_protein_mutations/blob/e9d4a9caaad1722462369411a308cba0d51359ce/code/30_rbd_ace2_direct/0_generate_htfs.ipynb
zy-cmd/BindRNAgen,https://github.com/zy-cmd/BindRNAgen,openff-toolkit in environment.yml,https://github.com/zy-cmd/BindRNAgen/blob/9e245c29acad0d2ed494c9728166d1c13a58c3ab/environment.yml
